ResourceID,Grid ID,Grid Square Geometric Place Expression
a3712dc5-de20-415f-885e-394ac5f1251c,E44N34-21,
91769c59-cd0c-4f7d-affa-17f4de15a58a,E44N34-23,
8f3170f0-3bd0-4ebf-8e9f-83b04dab1fdc,E45N33-14,
830466b3-f8c2-41c3-a15a-fd0e3d261dca,E45N34-11,
106b66ab-0d78-41f4-ad67-96c2fa60ddc7,E44N34-12,
b819622a-5107-4b96-a806-904df4aa9d5a,E45N33-32,
58038e42-8d75-41b3-9267-7cd87567c242,E44N34-24,
da73a802-3491-46fa-9ca8-8af0afd50d8c,E44N34-42,
e6d56659-bc63-4705-afa9-686633954c77,E45N33-23,
c534edee-36f3-4b58-aac9-16e1e0acd7e8,E45N34-14,
a5f72eda-4930-43c5-b553-d861bdb88ef0,E45N33-34,
87511bc8-7174-4e02-ad8b-37ccc3f05e47,E45N34-32,
92370b5c-1c0d-43e7-ae4d-9d70618cfead,E45N34-31,
5ca83bb7-d02a-4733-aa7e-54b48d634393,E45N33-41,
c8fbcada-3126-4758-95bf-97bb72faf73e,E45N33-24,
7d18bbc8-d9b3-4e1d-a265-653299abc66d,E45N33-43,
7cf0f62d-1116-4355-8bfb-e5dd6bae89df,E45N34-12,
92e47cea-0a77-4771-840d-be74e8b2c4dd,E45N33-42,
d2143114-b0da-44df-86b6-a3af5c0730cc,E45N34-41,
c17d9dad-f89c-4f31-b930-45817d4f1bd2,E45N34-21,
81a46b50-b8b7-4794-b76a-b81d8d3f6064,E45N33-11,
a2de2e76-baa8-40fd-a382-c359aace0c09,E45N33-12,
dde1f7e9-37eb-4bb1-849c-02b5c55ae47b,E44N34-41,
fa631da4-988f-465d-a23d-75d9208e3ff4,E43N32-23,
a3f14d78-f039-4c45-a7d9-3f535a9c3ed4,E44N32-13,
384bfda3-a3fd-4ed7-87e0-0ef6c64601b1,E43N32-24,
80d7b9f3-ad45-423d-b7f1-ba53ce161ec3,E43N32-41,
a321e5b5-1f21-4df5-9320-d2db2893c0cf,E43N32-44,
846b8540-f712-499e-b715-f71cbea5c8e7,E43N32-42,
289ec151-0898-473c-abbd-b61c9efbde33,E43N32-21,
7894fefb-e8af-48b2-9315-d41c1f1f139b,E47N32-21,
8ae93832-02d2-4f9d-ace4-61b96d3da562,E47N31-41,
0314c7cf-8664-4f3d-b98b-bf295c037c76,E47N31-34,
e5827fd3-35de-48b5-941c-180a4fee2dc7,E47N32-12,
5def04c2-a09a-4bef-81a5-d7697f6e9041,E47N31-23,
d175bad2-1a91-402a-978e-f5da32d2f00f,E47N31-32,
7fe4ad5a-8d1d-4145-b144-b54539e0cd16,E46N32-22,
044a98fa-b350-4404-8422-148218cf4b61,E47N31-33,
6e743c4e-b5bc-45d6-88ac-8e8e42670740,E47N31-31,
c1f82b12-19db-4d5e-8e9c-f3c078fd03a9,E47N32-13,
58c70f06-56e3-4817-990f-075401ecba84,E47N31-43,
e07cfa94-fc8d-446c-9ec2-5d5e98613bdc,E46N32-41,
cd6fa765-f166-4d2d-b019-e9ce333d33bc,E46N32-24,
24d5a9e3-53f8-4019-b35e-80eb05919aca,E47N32-11,
b5119561-d7a8-4416-8e2a-7d1fa8cc645a,E46N32-42,
bca2b797-35d3-4c99-bfe3-47617651e43c,E47N32-14,
87ffb659-c801-46bd-af2a-178f2aebe943,E45N31-12,
d5507b4e-3ee1-492f-982f-143fe37768a4,E44N31-34,
0f43ec71-b413-49c7-bedc-9d292285c19e,E43N32-22,
01094d93-aaff-4e6e-bb6c-1644345489b1,E44N31-33,
1b443430-496c-400f-ac8c-701bbfe88eed,A1383,
7fc2d3f0-13fe-4ebe-8684-a8bbb26c1c8f,E44N32-11,
9836810a-f3f5-47d0-ac34-84c2549d0b1f,E46N32-33,
0cf4a644-964f-4835-93eb-907ba557b292,E45N32-44,
5e67aebe-e2c4-4faa-b47f-60dbccb56993,E45N32-24,
e004d6df-ced3-46ed-bd47-dbf9c167a38e,E46N32-34,
69e68091-e0f8-437e-929a-75f1dad7731d,E46N32-31,
c73350b4-3b15-4b71-bd95-8493a3e8f738,E45N32-42,
d4ae03fa-1e9a-4ec2-8ca1-d1b018e308d2,E46N32-32,
aba68324-ff12-4067-b6ec-77317fa82548,E46N33-11,
93b8d598-826e-44b0-800c-9b76a12cfc44,E45N33-22,
aaa1847c-843a-4aed-833f-99a1f2fc6cf4,E45N32-43,
8a945cc0-a658-441a-a40c-9ea7585d6cd8,E46N30-22,
548c1e31-3e6e-48a3-9809-a4caf38d1344,E44N29-43,
6d9ee15f-671a-4766-830b-eff4b5441772,E44N29-34,
ae0994c3-e5a7-4dfc-9c85-6c24fa934a7a,E44N30-42,
be6a92d2-42ea-43c1-ade1-00cc2755a05e,E44N30-12,
44743091-d5b7-4154-9552-9fab702832a6,E44N30-44,
cc556329-af64-4942-bb00-38256b341e34,E44N29-41,
0a01b6b3-cd9e-4d0f-bb79-2f4925f1df24,E44N29-42,
e7d706b8-f5d7-4179-8e85-9c7e5bde999b,E45N30-12,
0914b275-d152-4013-aada-b5a48adf81fd,E45N30-11,
56fb24eb-a784-4139-b11e-0c96fb30a57f,E46N30-13,
e996b4b5-9829-449c-8763-eb50ea30cd64,E46N30-14,
d4bd30a2-6c80-420d-8997-115046bec9c2,E45N30-13,
c5ea8e7a-a361-4052-a1aa-427a9feaed0b,E44N29-24,
7bfe9f20-5791-4300-8a5b-a9fef07b7255,E44N29-32,
07ee6831-6c19-4344-8ac7-070bc404db5f,E44N29-44,
ce699947-1dc0-4ec2-8b14-fd129a191b78,E46N29-14,
12e07c94-e9d6-4545-93af-a307043a8dc8,E43N30-44,
b1d206ee-29ff-41a0-a265-780b1dae7765,E43N30-41,
31475bb8-978a-4a64-9802-430a62be1f02,E43N30-23,
dac7158e-cda1-4fa0-8971-a8711401f550,E43N30-22,
bd3f5aa9-bd27-4a2b-81d6-392beeaec19f,E44N31-13,
16de44b2-7836-4b55-b424-80a5e1226b09,E43N31-22,
fd4408a8-0a68-4180-b458-c073856de0ba,E44N31-11,
674462f9-a745-4b83-9c92-8cd040a3e3a4,E43N31-23,
04252c50-47d8-4c04-a8b2-80e9cd3ba6ed,E43N31-21,
ccf52ef7-5073-4f3f-bcc3-2425be1cf47c,E43N29-44,
ba2af4dd-256c-47aa-8413-d5caf8c14ad4,E43N31-43,
822242eb-6e5e-482f-9bbc-5ccebb18ce88,E43N31-44,
1e2400ce-e2ef-4d46-9985-c1f51970c4e1,E43N31-41,
3348fd0b-d03f-4420-a120-b1adac50a963,E45N30-42,
e1a67708-701d-4043-9d6e-89493c38ff83,E44N34-11,
e2241127-b175-4144-85f4-b9d67c2ade19,E43N34-24,
e7547bc9-3133-416a-b953-1747560473a3,E43N34-22,
c7081969-fbec-4f68-b671-1ad5617872e1,E43N34-41,
1253d60b-cb3e-4440-a13d-bbde5ae7f377,E43N33-44,
7baf54a9-5fed-45cc-8699-b1c4ec49c34c,E44N34-14,
7c00a469-49ed-4de8-9f18-0a6035e9ef3f,E47N31-22,
6cd537a5-badd-4848-9685-1fc1f9e83788,E44N34-32,
86be6ee4-3198-434e-b8c9-f22c43a447f9,E44N34-13,
ab2949a5-329c-4da8-ba18-49d584324256,E44N34-31,
f7a26d51-2094-43cf-8d71-ba1680ceda9b,E43N33-43,
0ef168f6-db83-414e-8cb0-2242920ad4c3,E43N34-42,
8d153f2e-7c37-42d0-8c74-2914aae177c8,E43N34-23,
1087bcd4-3aa8-47dd-bd82-17e905ab0858,E43N34-21,
154d2777-108d-4675-817f-5c0129e50514,E46N30-32,
18c888f0-45a4-47a8-bba4-a23dc5ac4e92,E47N31-44,
8991a349-af57-4224-a4d4-05368a21c2ab,E46N32-43,
fe3598a2-fc20-4bd2-893d-30f24f96b7d6,E45N33-21,
86c2d666-f13b-4dae-a33b-cf62d95cc9b6,E46N33-13,
ba8d5b91-b336-4c8d-b0f1-287d4a2f4e16,E10N31_44,
ed41f772-464d-43d4-b56f-cb4b8b1bb4d9,E09N33-31,
d164a095-5f2e-4496-9f9f-f3568b8a50e0,E34N29_42,
b027f2fb-7c92-4706-b998-c6f61d2315f0,E30N29-14,
50d72db8-e6d5-42c1-b006-bcc092e878f6,E30N29-41,
e73cbf28-ec7b-44f1-8a86-f8e2c0629bdf,E30N29-21,
12b55401-e9bf-4e3f-b264-b21dbf42558b,E31N29-31,
43616bd0-90d7-4c6f-802f-4c07d9559215,E30N29-22,
477d257c-8534-4619-9ac6-e07eceaba627,E30N30-34,
5b104c69-bfe1-4239-863b-273d760b0b2a,E30N29-42,
cba21db4-1791-4b9f-a51d-3b3394b8bd65,E29N30-43,
27119174-611f-44d5-a4e6-cfab34d464fc,E31N31-22,
3483f147-8392-4c63-af0c-a643d02b2b76,E32N31-11,
c220de26-9d79-4b09-a8c9-4e0feeee3c8a,E31N31-24,
36fd6401-37f2-4797-bec3-b686c9c03a0d,E31N31-21,
801b6b08-cab7-4d53-bb88-19c11a676c92,E32N30-33,
a125114b-b0d4-41a4-8cb5-94a6096be454,E31N30-44,
7419ac7c-1d28-4962-987e-d405d5f3078e,E31N30-43,
6ccd9123-3517-41a8-84f4-95cd680d84c9,E33N28-21,
d74bb8ac-da02-45c8-bdf2-c6b48962626d,E33N28-23,
1a55ec6b-84ee-4e36-b981-37e3e98a12f8,E31N30-41,
2049665b-ca95-4078-b355-4d2477f2fb18,E32N31-13,
dc1eacd8-333b-45fb-b50a-1abea0761ea4,E32N30-34,
58f6fefa-6e3f-4a07-a166-97a7f3e8ae91, E35N31-44,
22b64ec9-b091-4b2d-a9dd-8596713364ca,E33N27-44,
e27ba7ab-4770-4736-902d-a26691b79d1b,E33N28-22,
8b35d2eb-9f67-4e68-8eb9-92aa84f78724,E36N32-31,
cc7199e9-fcc9-4b76-936e-18bd27a32ecf,E36N32-13,
0b7ef7a2-e98a-4488-83d2-afd22839e345,E36N33-13,
415760bd-863f-4776-9387-a03692081693,E36N31-31,
5df948b7-49af-4da4-b18a-bb188f80c0e7,E36N30-44,
58014357-429d-475f-95fd-88efc5fba1b8,E36N30-42,
19cd47fc-6b6a-43c7-8b69-3c0829613372,E35N29-42,
a80ab824-5b14-47a4-a335-5545574fbfff,E35N29-24,
d23f47d6-9865-4d50-806b-08540dba647f,E36N29-13,
9bc8421f-d551-4bdf-ab82-6eacab7e26ea,E36N28-34,
74da411b-b063-45bb-b641-7bd3e388c7d8,E36N28-32,
940e6b78-7bf0-4eba-b4c4-b52a3b8a8c51,E36N28-14,
d51ba362-3e23-48b3-aefb-282bffaa6810,E36N28-23,
f2897d83-1a6c-404b-8048-c1821aaca6b2,E36N28-22,
0f6c6e95-d813-42a4-bf39-dbcb5a48a603,E37N28-11,
ed6aafb6-c6aa-4af6-a588-1219e9e9cf14,E37N28-12,
c0b00c7d-adb7-4869-ab35-fdda40d6c1e5,E37N27-34,
cb4eb884-e6a2-4594-bb22-ffa76c1a00a1,E37N27-41,
6c3f15ba-3f70-4c4b-8c3b-dbe2f5fed772,E37N27-24,
d834afd6-aef5-4ebc-a6de-10a279193a62,E37N27-22,
9eddd799-05f2-4a4a-87dc-7f754911957a,E37N26-44,
7a34d71d-f4d5-43be-91ce-bb6363b5bca0,E37N26-42,
052f40c0-c580-4364-b906-387c79e03206,E38N26-13,
7c83aa58-8314-4dec-b0ac-0bf6aeb141af,E38N26-14,
c42ecb98-e0d8-4a1b-9008-629264812d9c,E38N26-12,
9d88c88a-61cc-4f21-ae9a-44f8d975c573,E38N26-211,
e4661c04-9687-4938-b70f-2073bb3ec0db,E38N25-43,
1185f4c1-2ade-48dc-a9ea-b208e7e5bb9a,E38N25-41,
7d5808a7-7d6d-4de9-9d69-6f07c6731885,E38N24-44,
4a17a8d3-8bbb-4eac-abe2-6cc5104f5b2c,E36N32-33,
d9714eba-5c16-4afa-b2b1-53b5b2d10e9f,E38N25-22,
2062204a-60f7-42aa-bad0-d0ee86d68e04,E39N24-31,
cd4807bd-f254-44ad-a2bc-9862a6ead339,E39N24-14,
14e6ba18-d5a3-4cf4-a0e4-b0c22a9312e6,E39N24-32,
33a050cb-c7d1-4615-9c01-41103bd768a5,E39N24-23,
ec272f30-91d0-4669-87bc-d3b1bf01d697,E36N30-33,
9512f130-c2aa-41f0-b432-16d05f1d5e8e,E35N29-13,
fa7bf37f-da73-48c9-bac0-81faa2136818,E36N28-33,
e73fdedf-18c5-4630-bdab-bd4f0146d3b8,E36N28-11,
312c5760-25fe-45ab-8d80-548f82ded6ea,E37N27-23,
53014a4e-a09c-46d4-9a31-8adbd88accf2,E38N26-31,
4797c327-5b44-4da0-8607-b65761b5f56a,E38N26-21,
b8e709ab-fb8b-41cf-934a-a98c82f1c8a6,E36N32-22,
60c42e5a-6bb2-4a09-bebd-03f377e68327,E39N24-33,
c5978a11-46a3-49ba-8393-fd5abf02601f,E10N32-11,
95564983-759c-44d6-9749-81412df4abc4,E33N28-41,
79ab449d-ea2c-443d-a42b-dba1df0ddb82,E31N30-12,
345a981a-5a2d-4598-b9ab-8191f866973a,E12N31_34,
8af96efb-7ef5-4850-90ca-46ece9bac767,E42N36-32,
4816ae6d-11a9-4b4f-a35a-cafe2c5abc96,E42N36-31,
aed290e2-94a5-4ce3-8a4f-eb414d266bb6,E42N36-33,
f02a8487-e3af-4da1-951f-1dee6234e0e0,E42N36-34,
275df799-404a-4cb4-9153-75103e7cbf16,E41N34-43,
fe7efd26-2284-4ac2-85be-47248a93f4a5,E42N34-23,
56a983d6-bb7a-44df-80a2-2941ae999a90,E41N33-42,
5476a83b-61c9-4388-bb37-64195d4e1c99,E41N33-44,
6d167e36-3797-4c04-bd52-0947b3f71155,E42N36-44,
1016fa9c-a4a5-4e54-9961-0fc2081405ca,E43N36-33,
f9a7c91e-10b1-4176-a572-0068429327e8,E43N37-12,
9e197e3e-aa33-4046-bd30-93214446fdc3,E43N36-31,
53481a21-1f62-422e-96c7-f73398d795f7,E41N33-41,
db6c75b4-a4d9-4a57-a326-5041a74120d3,E42N36-43,
fee711cf-19b9-4f70-afec-5fb0dbed5bde,E42N37-21,
c8913781-f1e7-4039-abac-039d221947c4,E42N37-12,
cb447ef0-a808-4df0-be54-b4f9d7ba1868,E42N37-22,
28010dee-6673-456e-9d59-64a025053062,E43N37-11,
27f3502e-8c05-4f9b-ad68-56e07fc7bfb1,E43N37-21,
02dd7aff-ebc9-4ff1-878b-a00812584021,E42N37-24,
fd49035a-ea39-47b8-94bd-1e09c40f373a,E42N37-23,
442ee487-7a8c-4699-b09d-4bd0e21a84fc,E43N37-22,
63407ebf-4024-41a4-9f9e-ae3cdac4ea54,E43N36-43,
8aba8b15-5fa4-4ffd-ab42-ed5c47d59935,E43N36-34,
98957154-e694-4b00-ae7c-275ece3986b8,E43N35-41,
efa0c111-c05f-4006-8def-57c2d11ffe68,E43N35-44,
9b0f5053-9cf7-49c9-84b2-169e64e74ad1,E44N35-34,
1e59b9d5-ddc3-47b4-83a2-edecb2c72a9b,E44N35-44,
3b1ca1ef-729b-41f3-a2ab-454fd2b435aa,E43N36-24,
dd61c80e-d086-46f5-a221-4a6c8ccfed4d,E44N36-33,
458041e3-c4d8-4750-ad81-6866636fa4b5,E43N36-44,
f4e93f7c-4fd8-45c7-b981-913ff2f172a1,E44N35-43,
740e3b8a-2bc3-498f-8b62-27157a3183db,E44N36-21,
27e99b5f-e589-471b-b098-397926de10a4,E43N35-32,
f080a41c-f315-4536-b9e1-7ef80616c67e,E44N35-33,
f4b54c57-93c4-47fb-83e6-75e7648107f4,E43N35-42,
d4c3b40e-517c-414f-8676-430523d7634f,E43N35-34,
ac4310dd-40eb-466f-9f41-156f07adaeed,E43N35-43,
f2eac06b-d316-4e7c-9036-a9a1585d42df,E43N35-14,
d5df1ded-7102-4f0c-a93a-72181759c516,E44N36-41,
67117503-6c37-4bb2-8778-b2af187b3b1c,E43N35-23,
dcbf7ae2-3e3b-4836-9bcc-738257dacf10,E43N36-23,
aaa8a6ad-9f4c-4199-a4f5-5fc4b11c552d,E44N35-31,
c3020eac-f387-445e-918a-0fc2ce776f7c,E41N33-43,
288a24e6-8ffe-4b7f-91b9-4ac1747a7ecb,E44N37-11,
066c9cbd-7e0d-4441-b078-9182fb180b88,E44N36-12,
993b17e0-d42d-4d8b-a1e1-53b1bc5d8f73,E44N37-21,
16340156-ea02-4c24-ba09-017969a27253,E44N36-43,
794731ec-8db4-4193-bd19-a3e50c40f744,E43N36-12,
6a0b6555-3d41-4419-b83b-2666cb061f28,E44N36-13,
313ef776-725f-44e2-82bf-42357235c7eb,E44N36-23,
3d9af6ad-aede-43fa-b645-9d87a357bcb7,E44N36-44,
338310dc-0b7f-489b-8bad-113c5a5ca558,E44N36-22,
e799d86d-9cf2-42ff-86ed-7e44ff3ee6d0,E43N32-32,
3d6b1ddb-fd6a-4ceb-92c7-6f8d1604f83b,E43N32-14,
bdbed000-a504-4619-8f2b-d4b3fc8792e0,E43N32-31,
ff68dcbd-13db-4104-9625-32309d348d7b,E43N32-13,
f0055968-1f03-4711-9860-9abaee084cbb,E42N32-42,
9641a42c-4bd8-414a-bed6-75d063123006,E44N35-12,
c4ef223a-920e-4c75-ac43-a131e8dc498d,E44N34-34,
b4d77111-f8f0-4bba-a20e-69c22393641f,E43N35-22,
b190ab94-2a0b-4491-b2a0-980811582bcd,E44N34-33,
7a3af8b7-9c7b-4ad9-b542-6ddacc01137a,E44N35-11,
b405ef9a-2ea6-4d67-94f8-795b07c638dd,E43N35-24,
c0907b0c-c9e0-47c4-9b09-52b203038735,E44N35-23,
410411ed-3306-49b8-9109-3975663dfac8,E44N35-32,
baab5375-438f-4e0d-92eb-929c3c17ea0f,E43N35-21,
8cdf0cde-9761-40d8-a288-8bad819025c9,E44N35-14,
189d0e36-f1b4-42b9-9e7c-a52b97ca16a7,E44N35-41,
9660f128-c5d1-4ba7-8e13-d92958b905b1,E44N35-42,
6f173794-d06b-4e26-8353-052f87622cfc,E44N35-13,
c003c4db-9a81-4285-ad87-90ed6279aa61,E44N35-21,
6aaf635a-c449-4034-bfcf-b895b7fab871,E42N33-31,
6895b74b-3b4e-4f3a-b5cf-d43fc8b624ad,E44N35-24,
913805ec-d16f-4778-a5d9-5081cb36056b,E43N35-12,
1cbb0bc6-6f6d-433b-9f0a-9700c3cdd0c9,E44N34-43,
e4479d30-38cf-4380-bb64-a050e8e5acb1,E43N34-44,
3bd9fe1b-2475-4041-b2d3-9a79f2fbe397,E43N30-33,
d79b779d-c9af-4a58-bc63-ccfbb1bd28ec,E43N30-34,
2d21d99f-0d9f-4989-8f03-03d7d2422eab,E43N30-31,
705a386c-24e3-454a-ab9e-a6567b80ebc8,E43N30-32,
5a8d818a-5b91-436e-9d3d-acf77c083fad,E42N30-44,
9f414afe-77d6-46a9-8e0f-91ae2f89cc47,E43N30-14,
fe55b354-d21c-423c-8157-f22bdde08da9,E43N30-12,
dab262c2-9928-46d5-9aad-354b726febd0,E41N34-13,
2d4b98ee-4f0f-4388-bc34-508bbe737490,E41N34-14,
8ab98078-5a49-4c94-8cd0-26c811477e5b,E43N34-43,
c9d64cc0-aab0-4f0d-ae41-b185fbc44fe8,E43N34-31,
58fc4af3-1294-4a01-8c8a-391e9ca7c087,E42N34-42,
ae0dd75d-b31e-4752-90d8-b441426b12e7,E42N34-43,
34d4e599-ac4d-4da1-98c7-aa687d3e89c3,E42N34-44,
d8c8985d-1e60-4e09-a32a-ec61837908e0,E43N35-13,
0ba2a898-e38d-4b4a-8a58-e5c1101e21df,E41N34-41,
8fc2f3ef-6ad1-495b-b100-a6e7bd72c994,E44N34-44,
f4c00502-95aa-42bb-b1e0-7e8b3db41c48,E43N35-31,
7c2c3ea6-229a-456e-887d-f7b554f59112,E42N33-41,
e6495b27-6b22-4f0e-8353-19576a204693,E43N34-33,
1c6cb42c-24aa-4bd2-bb44-d0b3f278779e,E42N34-24,
5dfad5b5-d53c-4a4e-ab1b-6455d00957a0,E43N34-34,
6064e39a-9c0d-4e1c-8379-e3298a1853aa,E42N34-14,
8eda4698-c96f-4e8c-ba13-cf60f085bb0e,E42N34-12,
d119b5f0-e09c-487c-900d-09715d677596,E42N34-13,
61a1c247-9914-4687-888b-01133f76d13c,E43N35-11,
f34e217e-a493-41d9-8cbc-e86ce41bf3d9,E40N34-23,
34789600-fc88-4129-9c6c-c5650c95f044,E41N35-21,
c9b43ab8-73c8-475c-8c29-4eff3886e381,E41N34-42,
10f146ba-9f9c-40ac-8e54-70cb3e6c2177,E43N34-32,
5fb33030-8c55-4507-a36f-051aa37b0ce6,E41N33-21,
1f4bedb0-8bfa-4120-90fe-df8165ddbc68,E44N35-22,
c07e17fb-1c3d-409e-bfb4-50a7316ba353,E43N33-33,
f3ec9b56-452c-4402-87e4-2b449a1f560e,E42N35-22,
387d4efd-a5fb-4c52-98be-f50a0244ccb3,E43N34-12,
7890a043-62e4-4e15-884e-f9a640d74f25,E42N34-32,
ec05f7b0-0d77-44c2-87f6-499e23d08264,E43N33-34,
aa598bc8-ed78-44ac-928a-a5bbcbf82103,E42N34-21,
328e3508-d242-4799-b37e-6bbefdbc8246,E42N35-21,
0f0b0eba-48da-43c4-919c-ccbe84960d22,E44N36-24,
571b6041-9a4a-4d1b-a1be-3e61f6d67da0,E45N35-23,
5e7e94e5-8e32-4db7-ac77-9a4c41069573,E45N36-11,
953558e7-2fa3-4001-905a-58de0db0e42b,E45N35-24,
f2233cd0-2fe5-4ce9-80bf-204f06a1b233,E45N35-32,
e435009e-4bbb-4a33-a281-6a541b14d886,E45N36-13,
85222901-c2c3-4e02-8416-025dcce20c0f,E45N35-13,
ba91b4c8-892b-4ecb-a468-097cd41ccafd,E45N35-44,
92d48e44-4b8a-438e-be62-bc8a565edd62,E42N33-42,
3fb1167b-0a6b-4674-a424-e4fbfd8d0daf,E45N34-33,
f6339fa6-dfd4-4e47-b37c-58f09b04c444,E45N35-34,
6d480826-a3b0-4e2a-86a5-8e5afa91a79c,E45N35-12,
a44c7f50-7563-46d9-ab3e-728ce8306e8c,E45N35-14,
82584a3c-95e1-405b-81c4-9944361f58dd,E43N33-31,
26700444-0287-4ea4-bb69-65da9afad7df,E45N35-22,
cf6b0e9f-8243-4713-962f-47c0c0f51444,E45N35-21,
1e677be0-4987-45b6-a4b9-fb641fe517bc,E43N33-14,
8e48fc28-3573-4aab-bd22-62ea8d21dd63,E45N35-33,
94000127-ba4f-46aa-a1fb-bb3f09edf037,E43N32-34,
062fbb23-d34e-4dad-9dc9-0cdf9e8daabe,E45N35-31,
5beac16f-faa2-45f8-8f0b-49d9d9688950,E42N34-33,
4d16c6dc-b3ef-4de7-aa32-49e6ed9f3665,E45N35-11,
b8f8ab62-a035-41c1-91f0-1e023ee4bd3b,E45N35-42,
ce93e0d5-2171-456e-9e72-f34703598c2f,E45N36-12,
7dcc3dbc-9d05-4b7b-ad91-1e722c07acc5,E41N34-11,
37904f98-a61d-4c8f-933a-31aa1ce760b1,E46N35-13,
d3b2d37b-50d4-4070-8ecd-ff79d11ae5d1,E41N34-44,
861c0eb1-cd7a-44e9-9fac-53f4cca4e8d1,E42N31-14,
fc0c384b-d26c-41d9-abf3-4ac283b1ee3b,E45N35-41,
0359d4cf-8c53-4c6c-8a21-e301bcf83e80,E45N34-34,
9888be26-e99c-4d44-8dd5-213832410279,E39N32-22,
9db0acb1-105c-454a-925d-5c7b15e5ad7e,E41N34-23,
9c8dd385-fda5-4b9e-8e16-1b943addd7db,E42N34-31,
b02ad6f8-2cef-4a99-b50b-5c8cde837a2e,E41N34-34,
811d57ea-4fe3-4760-9a95-95d2532055eb,E42N34-34,
0cfa1c8b-00e5-408e-a420-a6f070768ab9,E41N34-31,
6292faaa-4d37-4259-baf5-5a30d2809c3a,E46N35-11,
2cfed6ea-be1e-4d4d-981a-fc2702c60547,E41N34-32,
ba943839-5049-486b-88c9-42c0d8455395,E46N35-31,
f5ed7bfd-517d-48e1-9f21-fc73c9ca3fd1,E42N33-43,
46240f07-0530-4b1e-82ee-c0349fef510c,E42N33-21,
946f94e4-44ee-414a-ad49-bd5d502d5ad2,E42N33-34,
6dd271b4-25ce-40f9-91d1-93640f67e48f,E41N33-12,
551f2f3e-7fe5-4da0-8b30-aaa030063200,E41N34-24,
81601360-07c9-4156-a832-a5bf39418213,E45N35-43,
6b935c39-dbe5-4974-99c2-ef18bf21b95b,E41N33-33,
3340cf15-4efe-4aed-8488-4fb67436dd28,E41N34-12,
cda7b782-6206-4f81-a096-74423613d876,E40N32-31,
d2b399a4-e6fc-4075-bd0b-7b15857ceed4,E42N31-22,
96f3453c-91a6-4fb2-9488-5a3c60be0ba9,E42N32-41,
3e029cd4-abbf-493e-9b34-1f618ba4de61,E42N33-44,
b3df9224-7fa3-4d32-b631-e73ec4e3e926,E41N35-12,
d4c43e2e-1b4e-4dea-9e6e-277c032cf99d,E42N33-33,
df586cc4-615b-46b7-973c-95a723a411f7,E39N33-42,
e2f25a7d-75e5-4022-83c0-dda0d8967c9f,E40N33-41,
93a98c8e-8bdd-4f50-97e9-e9a2d3295921,E40N34-24,
165e43aa-4e72-4ed8-9c41-f97bd42b7f1d,E41N34-22,
f453eee9-d19b-4692-8095-944a774bee6d,E41N32-11,
bf5d79ac-3aaa-44ff-8e6a-cecec4739954,E41N33-11,
27d30519-d978-45cb-a180-7d0bd06f83a0,E42N33-24,
1ab74fe1-6092-45a1-8fc2-6a345ae53c17,E41N32-21,
397a6ed8-b1cc-4a43-aa7c-3bc4a11c6684,E42N31-33,
a224cdb7-05d3-4684-8a49-6e30b55cde5c,E41N31-24,
c85266d6-b19a-4456-a423-33df3aad47ce,E43N32-33,
d1e44f3a-f115-4958-b6ed-0cc90b6da6f3,E41N32-14,
41245853-604f-44ba-88a2-2fde1d016922,E41N32-12,
027b4089-ecc9-4672-bc31-297694f794d4,E42N33-22,
a8303825-10a1-4103-ba34-82776ddbfcaf,E42N31-12,
41ab706f-ca19-4cd2-8638-0403bc1faada,E41N32-23,
52c13edf-fc76-45b0-a00c-6b9927d54c9b,E43N33-32,
d75e6cb8-99c5-4e21-bfbf-94148fdb6805,E42N32-22,
8310c33f-0934-4485-b847-cd17c0b93d3a,E40N33-22,
6b1a08c2-2080-4afc-a289-6f9936536cea,E43N33-13,
a274d37c-955c-4dde-baa5-b8ec6e5dfb1a,E40N33-14,
3673360a-c34d-4ca3-ba23-5a91b6ec07d9,E40N33-11,
a244b054-25bb-470d-af3d-ece1608f7442,E42N34-22,
862caaf8-e9d9-4122-8842-93939be648f3,E39N32-24,
3aa77640-a88f-4bcd-a8f2-b8fa29e050d4,E42N31-44,
ee3e09e1-df45-497f-a2bc-c9240a8d5de5,E42N31-42,
9130c96e-67dd-4b81-bcfb-03146e77e004,E42N32-44,
54313bf6-ac95-4dee-9040-d964fa93a78a,E40N32-13,
e12b141e-8ba8-4d23-9023-9c9953ad13da,E42N33-23,
cc60ae2d-15dd-4991-a4c9-b030f4e98fb3,E41N32-24,
6dc3f59a-2664-46d1-8904-652aefa530e9,E41N31-42,
72ea7deb-5fa5-4904-9411-8f36ecc727bf,E42N33-32,
0858dec4-061c-49e1-be7a-f961715af9ec,E41N34-21,
556ee865-46aa-4484-aa39-dbe671902540,E40N33-43,
dd048b42-62d5-4b23-b5d2-33db5ba01bc8,E42N31-21,
4024f2f1-3738-4c28-a562-a2594b1932d0,E39N33-22,
def6409a-570f-4c16-8bd3-6824402a5d2f,E40N33-44,
3477af06-77c1-4233-bed1-fc5f64ad34ca,E41N32-13,
0059a271-33ab-4c5a-9d7a-4889740edd7f,E41N33-31,
384cc7aa-f814-4161-8f15-91fc01ea2f22,E42N32-43,
de7ce31f-0d23-4b8c-9f87-ae970799e457,E43N33-12,
a1d732ad-d155-42bc-9edb-463becc9fcc6,E41N32-43,
